Date,County,ED Visit Count,Hospitalization Count
2020-08-05,La Porte,2,1
2020-08-06,La Porte,2,2
2020-08-07,La Porte,2,0
2020-08-08,La Porte,1,1
2020-08-09,La Porte,1,1
2020-08-10,La Porte,2,0
2020-08-11,La Porte,1,0
2020-08-12,La Porte,0,2
2020-08-13,La Porte,7,3
2020-08-14,La Porte,0,1
2020-08-15,La Porte,2,0
2020-08-16,La Porte,1,0
2020-08-17,La Porte,4,1
2020-08-18,La Porte,3,1
2020-08-19,La Porte,3,2
2020-08-20,La Porte,2,0
2020-08-21,La Porte,2,2
2020-08-22,La Porte,0,1
2020-08-23,La Porte,2,0
2020-08-24,La Porte,1,1
2020-08-25,La Porte,0,0
2020-08-26,La Porte,1,0
2020-08-27,La Porte,2,1
2020-08-28,La Porte,0,1
2020-08-29,La Porte,0,0
2020-08-30,La Porte,1,0
2020-08-31,La Porte,1,2
2020-09-01,La Porte,1,1
2020-09-02,La Porte,1,3
2020-09-03,La Porte,3,2
2020-09-04,La Porte,2,1
2020-09-05,La Porte,1,0
2020-09-06,La Porte,4,1
2020-09-07,La Porte,1,0
2020-09-08,La Porte,2,0
2020-09-09,La Porte,0,1
2020-09-10,La Porte,1,0
2020-09-11,La Porte,3,1
2020-09-12,La Porte,1,1
2020-09-13,La Porte,0,1
2020-09-14,La Porte,4,1
2020-09-15,La Porte,2,0
2020-09-16,La Porte,3,3
2020-09-17,La Porte,2,1
2020-09-18,La Porte,1,2
2020-09-19,La Porte,4,2
2020-09-20,La Porte,0,0
2020-09-21,La Porte,1,2
2020-09-22,La Porte,1,3
2020-09-23,La Porte,0,1
2020-09-24,La Porte,4,6
2020-09-25,La Porte,1,0
2020-09-26,La Porte,2,2
2020-09-27,La Porte,5,3
2020-09-28,La Porte,2,2
2020-09-29,La Porte,4,1
2020-09-30,La Porte,0,1
2020-10-01,La Porte,0,1
2020-10-02,La Porte,1,1
2020-10-03,La Porte,5,2
2020-10-04,La Porte,4,0
2020-10-05,La Porte,1,2
2020-10-06,La Porte,6,5
2020-10-07,La Porte,6,1
2020-10-08,La Porte,2,1
2020-10-09,La Porte,10,6
2020-10-10,La Porte,6,4
2020-10-11,La Porte,3,5
2020-10-12,La Porte,5,3
2020-10-13,La Porte,4,1
2020-10-14,La Porte,1,0
2020-10-15,La Porte,3,4
2020-10-16,La Porte,4,4
2020-10-17,La Porte,6,3
2020-10-18,La Porte,10,5
2020-10-19,La Porte,1,1
2020-10-20,La Porte,3,2
2020-10-21,La Porte,8,3
2020-10-22,La Porte,10,6
2020-10-23,La Porte,4,2
2020-10-24,La Porte,4,3
2020-10-25,La Porte,4,0
2020-10-26,La Porte,10,1
2020-10-27,La Porte,4,4
2020-10-28,La Porte,3,2
2020-10-29,La Porte,6,3
2020-10-30,La Porte,6,2
2020-10-31,La Porte,4,0
2020-11-01,La Porte,6,3
2020-11-02,La Porte,13,8
2020-11-03,La Porte,6,3
2020-11-04,La Porte,9,0
2020-11-05,La Porte,8,3
2020-11-06,La Porte,8,1
2020-11-07,La Porte,11,7
2020-11-08,La Porte,9,6
2020-11-09,La Porte,12,1
2020-11-10,La Porte,5,3
2020-11-11,La Porte,8,4
2020-11-12,La Porte,7,1
2020-11-13,La Porte,4,0
2020-11-14,La Porte,6,0
2020-11-15,La Porte,2,1
2020-03-01,Lagrange,0,0
2020-03-02,Lagrange,0,0
2020-03-03,Lagrange,1,0
2020-03-04,Lagrange,1,1
2020-03-05,Lagrange,0,1
2020-03-06,Lagrange,0,0
2020-03-07,Lagrange,0,0
2020-03-08,Lagrange,2,0
2020-03-09,Lagrange,0,0
2020-03-10,Lagrange,0,0
2020-03-11,Lagrange,0,0
2020-03-12,Lagrange,0,0
2020-03-13,Lagrange,1,0
2020-03-14,Lagrange,0,0
2020-03-15,Lagrange,0,0
2020-03-16,Lagrange,0,0
2020-03-17,Lagrange,0,0
2020-03-18,Lagrange,1,1
2020-03-19,Lagrange,1,0
2020-03-20,Lagrange,0,0
2020-03-21,Lagrange,0,0
2020-03-22,Lagrange,0,0
2020-03-23,Lagrange,0,0
2020-03-24,Lagrange,1,1
2020-03-25,Lagrange,1,0
2020-03-26,Lagrange,1,1
2020-03-27,Lagrange,1,0
2020-03-28,Lagrange,0,0
2020-03-29,Lagrange,1,0
2020-03-30,Lagrange,0,0
2020-03-31,Lagrange,1,2
2020-04-01,Lagrange,0,1
2020-04-02,Lagrange,1,0
2020-04-03,Lagrange,1,0
2020-04-04,Lagrange,0,1
2020-04-05,Lagrange,1,0
2020-04-06,Lagrange,2,1
2020-04-07,Lagrange,0,0
2020-04-08,Lagrange,0,0
2020-04-09,Lagrange,0,0
2020-04-10,Lagrange,0,0
2020-04-11,Lagrange,1,0
2020-04-12,Lagrange,1,0
2020-04-13,Lagrange,0,0
2020-04-14,Lagrange,0,0
2020-04-15,Lagrange,1,1
2020-04-16,Lagrange,0,0
2020-04-17,Lagrange,0,0
2020-04-18,Lagrange,2,0
2020-04-19,Lagrange,1,0
2020-04-20,Lagrange,1,1
2020-04-21,Lagrange,0,0
2020-04-22,Lagrange,0,0
2020-04-23,Lagrange,0,0
2020-04-24,Lagrange,0,1
2020-04-25,Lagrange,0,0
2020-04-26,Lagrange,0,0
2020-04-27,Lagrange,1,2
2020-04-28,Lagrange,1,1
2020-04-29,Lagrange,0,0
2020-04-30,Lagrange,0,0
2020-05-01,Lagrange,2,0
2020-05-02,Lagrange,0,0
2020-05-03,Lagrange,0,0
2020-05-04,Lagrange,0,0
2020-05-05,Lagrange,1,0
2020-05-06,Lagrange,1,0
2020-05-07,Lagrange,0,0
2020-05-08,Lagrange,0,0
2020-05-09,Lagrange,0,0
2020-05-10,Lagrange,0,1
2020-05-11,Lagrange,0,0
2020-05-12,Lagrange,0,0
2020-05-13,Lagrange,0,0
2020-05-14,Lagrange,0,0
2020-05-15,Lagrange,1,2
2020-05-16,Lagrange,1,0
2020-05-17,Lagrange,0,1
2020-05-18,Lagrange,0,0
2020-05-19,Lagrange,0,0
2020-05-20,Lagrange,0,0
2020-05-21,Lagrange,0,1
2020-05-22,Lagrange,1,0
2020-05-23,Lagrange,0,0
2020-05-24,Lagrange,0,0
2020-05-25,Lagrange,1,2
2020-05-26,Lagrange,1,0
2020-05-27,Lagrange,1,0
2020-05-28,Lagrange,1,1
2020-05-29,Lagrange,2,1
2020-05-30,Lagrange,1,0
2020-05-31,Lagrange,1,0
2020-06-01,Lagrange,2,1
2020-06-02,Lagrange,4,1
2020-06-03,Lagrange,2,4
2020-06-04,Lagrange,2,4
2020-06-05,Lagrange,1,5
2020-06-06,Lagrange,1,3
2020-06-07,Lagrange,1,1
2020-06-08,Lagrange,2,3
2020-06-09,Lagrange,2,1
2020-06-10,Lagrange,6,3
2020-06-11,Lagrange,6,3
2020-06-12,Lagrange,4,6
2020-06-13,Lagrange,3,3
2020-06-14,Lagrange,1,1
2020-06-15,Lagrange,0,2
2020-06-16,Lagrange,1,1
2020-06-17,Lagrange,2,3
2020-06-18,Lagrange,4,0
2020-06-19,Lagrange,4,4
2020-06-20,Lagrange,0,1
2020-06-21,Lagrange,0,2
2020-06-22,Lagrange,0,0
2020-06-23,Lagrange,2,0
2020-06-24,Lagrange,1,1
2020-06-25,Lagrange,1,0
2020-06-26,Lagrange,3,2
2020-06-27,Lagrange,2,0
2020-06-28,Lagrange,0,0
2020-06-29,Lagrange,1,1
2020-06-30,Lagrange,2,0
2020-07-01,Lagrange,0,0
2020-07-02,Lagrange,2,1
2020-07-03,Lagrange,0,1
2020-07-04,Lagrange,2,0
2020-07-05,Lagrange,0,0
2020-07-06,Lagrange,0,0
2020-07-07,Lagrange,0,0
2020-07-08,Lagrange,0,0
2020-07-09,Lagrange,0,0
2020-07-10,Lagrange,1,0
2020-07-11,Lagrange,0,0
2020-07-12,Lagrange,1,0
2020-07-13,Lagrange,0,0
2020-07-14,Lagrange,1,0
2020-07-15,Lagrange,1,0
2020-07-16,Lagrange,0,0
2020-07-17,Lagrange,1,0
2020-07-18,Lagrange,0,0
2020-07-19,Lagrange,1,1
2020-07-20,Lagrange,0,0
2020-07-21,Lagrange,0,0
2020-07-22,Lagrange,0,0
2020-07-23,Lagrange,2,1
2020-07-24,Lagrange,1,0
2020-07-25,Lagrange,0,0
2020-07-26,Lagrange,0,0
2020-07-27,Lagrange,0,1
2020-07-28,Lagrange,2,0
2020-07-29,Lagrange,0,0
2020-07-30,Lagrange,0,1
2020-07-31,Lagrange,0,0
2020-08-01,Lagrange,1,1
2020-08-02,Lagrange,1,0
2020-08-03,Lagrange,0,0
2020-08-04,Lagrange,0,0
2020-08-05,Lagrange,0,0
2020-08-06,Lagrange,1,0
2020-08-07,Lagrange,1,0
2020-08-08,Lagrange,0,0
2020-08-09,Lagrange,1,0
2020-08-10,Lagrange,0,1
2020-08-11,Lagrange,1,0
2020-08-12,Lagrange,0,0
2020-08-13,Lagrange,0,0
2020-08-14,Lagrange,2,0
2020-08-15,Lagrange,1,1
2020-08-16,Lagrange,1,0
2020-08-17,Lagrange,0,0
2020-08-18,Lagrange,0,0
2020-08-19,Lagrange,0,0
2020-08-20,Lagrange,0,1
2020-08-21,Lagrange,0,0
2020-08-22,Lagrange,2,0
2020-08-23,Lagrange,1,0
2020-08-24,Lagrange,1,0
2020-08-25,Lagrange,0,0
2020-08-26,Lagrange,1,1
2020-08-27,Lagrange,0,0
2020-08-28,Lagrange,2,0
2020-08-29,Lagrange,0,0
2020-08-30,Lagrange,2,0
2020-08-31,Lagrange,1,0
2020-09-01,Lagrange,1,0
2020-09-02,Lagrange,0,0
2020-09-03,Lagrange,1,0
2020-09-04,Lagrange,0,0
2020-09-05,Lagrange,1,0
2020-09-06,Lagrange,0,0
2020-09-07,Lagrange,1,0
2020-09-08,Lagrange,1,0
2020-09-09,Lagrange,0,0
2020-09-10,Lagrange,1,0
2020-09-11,Lagrange,2,0
2020-09-12,Lagrange,2,1
2020-09-13,Lagrange,1,0
2020-09-14,Lagrange,0,0
2020-09-15,Lagrange,1,0
2020-09-16,Lagrange,0,0
2020-09-17,Lagrange,0,1
2020-09-18,Lagrange,1,0
2020-09-19,Lagrange,1,0
2020-09-20,Lagrange,0,0
2020-09-21,Lagrange,0,0
2020-09-22,Lagrange,0,0
2020-09-23,Lagrange,0,1
2020-09-24,Lagrange,1,0
2020-09-25,Lagrange,0,0
2020-09-26,Lagrange,0,0
2020-09-27,Lagrange,0,0
2020-09-28,Lagrange,1,0
2020-09-29,Lagrange,4,1
2020-09-30,Lagrange,0,0
2020-10-01,Lagrange,1,0
2020-10-02,Lagrange,0,0
2020-10-03,Lagrange,3,1
2020-10-04,Lagrange,2,1
2020-10-05,Lagrange,0,1
2020-10-06,Lagrange,1,0
2020-10-07,Lagrange,0,0
2020-10-08,Lagrange,1,1
2020-10-09,Lagrange,1,0
2020-10-10,Lagrange,1,1
2020-10-11,Lagrange,4,1
2020-10-12,Lagrange,3,2
2020-10-13,Lagrange,2,0
2020-10-14,Lagrange,1,1
2020-10-15,Lagrange,1,1
2020-10-16,Lagrange,0,0
2020-10-17,Lagrange,1,0
2020-10-18,Lagrange,0,0
2020-10-19,Lagrange,1,1
2020-10-20,Lagrange,3,2
2020-10-21,Lagrange,0,0
2020-10-22,Lagrange,1,0
2020-10-23,Lagrange,0,0
2020-10-24,Lagrange,2,1
2020-10-25,Lagrange,3,0
2020-10-26,Lagrange,2,1
2020-10-27,Lagrange,1,1
2020-10-28,Lagrange,2,2
2020-10-29,Lagrange,1,1
2020-10-30,Lagrange,0,2
2020-10-31,Lagrange,2,0
2020-11-01,Lagrange,4,4
2020-11-02,Lagrange,4,3
2020-11-03,Lagrange,2,3
2020-11-04,Lagrange,4,0
2020-11-05,Lagrange,2,3
2020-11-06,Lagrange,5,2
2020-11-07,Lagrange,7,4
2020-11-08,Lagrange,6,2
2020-11-09,Lagrange,4,1
2020-11-10,Lagrange,1,1
2020-11-11,Lagrange,5,2
2020-11-12,Lagrange,3,3
2020-11-13,Lagrange,4,1
2020-11-14,Lagrange,2,0
2020-11-15,Lagrange,0,0
2020-03-01,Lake,4,2
2020-03-02,Lake,8,7
2020-03-03,Lake,6,2
2020-03-04,Lake,7,1
2020-03-05,Lake,6,3
2020-03-06,Lake,7,3
2020-03-07,Lake,4,1
2020-03-08,Lake,7,3
2020-03-09,Lake,10,4
2020-03-10,Lake,3,2
2020-03-11,Lake,6,3
2020-03-12,Lake,7,2
2020-03-13,Lake,10,5
2020-03-14,Lake,9,6
2020-03-15,Lake,3,4
2020-03-16,Lake,15,4
2020-03-17,Lake,14,9
2020-03-18,Lake,8,6
2020-03-19,Lake,10,4
2020-03-20,Lake,10,6
2020-03-21,Lake,9,4
2020-03-22,Lake,17,14
2020-03-23,Lake,12,10
2020-03-24,Lake,8,10
2020-03-25,Lake,14,14
2020-03-26,Lake,16,13
2020-03-27,Lake,22,14
2020-03-28,Lake,16,12
2020-03-29,Lake,20,13
2020-03-30,Lake,17,13
2020-03-31,Lake,16,23
2020-04-01,Lake,18,11
2020-04-02,Lake,10,18
2020-04-03,Lake,18,19
2020-04-04,Lake,19,12
2020-04-05,Lake,20,13
2020-04-06,Lake,30,21
2020-04-07,Lake,19,18
2020-04-08,Lake,16,20
2020-04-09,Lake,14,18
2020-04-10,Lake,22,15
2020-04-11,Lake,8,12
2020-04-12,Lake,15,13
2020-04-13,Lake,31,24
2020-04-14,Lake,16,18
2020-04-15,Lake,18,14
2020-04-16,Lake,18,13
2020-04-17,Lake,23,12
2020-04-18,Lake,16,12
2020-04-19,Lake,18,10
2020-04-20,Lake,19,10
2020-04-21,Lake,16,15
2020-04-22,Lake,16,6
2020-04-23,Lake,13,10
2020-04-24,Lake,16,8
2020-04-25,Lake,20,17
2020-04-26,Lake,14,9
2020-04-27,Lake,28,13
2020-04-28,Lake,14,10
2020-04-29,Lake,18,12
2020-04-30,Lake,15,10
2020-05-01,Lake,10,12
2020-05-02,Lake,13,17
2020-05-03,Lake,22,17
2020-05-04,Lake,18,10
2020-05-05,Lake,25,14
2020-05-06,Lake,23,13
2020-05-07,Lake,21,12
2020-05-08,Lake,13,13
2020-05-09,Lake,10,6
2020-05-10,Lake,9,9
2020-05-11,Lake,18,9
2020-05-12,Lake,21,16
2020-05-13,Lake,22,8
2020-05-14,Lake,19,6
2020-05-15,Lake,7,5
2020-05-16,Lake,18,8
2020-05-17,Lake,14,11
2020-05-18,Lake,17,12
2020-05-19,Lake,21,9
2020-05-20,Lake,22,13
2020-05-21,Lake,18,10
2020-05-22,Lake,19,7
2020-05-23,Lake,15,7
2020-05-24,Lake,15,3
2020-05-25,Lake,21,12
2020-05-26,Lake,27,14
2020-05-27,Lake,24,8
2020-05-28,Lake,12,6
2020-05-29,Lake,13,8
2020-05-30,Lake,10,3
2020-05-31,Lake,18,5
2020-06-01,Lake,24,7
2020-06-02,Lake,11,3
2020-06-03,Lake,14,7
2020-06-04,Lake,17,10
2020-06-05,Lake,21,10
2020-06-06,Lake,6,2
2020-06-07,Lake,14,7
2020-06-08,Lake,11,5
2020-06-09,Lake,14,4
2020-06-10,Lake,14,8
2020-06-11,Lake,12,4
2020-06-12,Lake,14,6
2020-06-13,Lake,12,4
2020-06-14,Lake,15,7
2020-06-15,Lake,15,5
2020-06-16,Lake,16,4
2020-06-17,Lake,14,9
2020-06-18,Lake,14,4
2020-06-19,Lake,17,5
2020-06-20,Lake,14,7
2020-06-21,Lake,14,9
2020-06-22,Lake,20,2
2020-06-23,Lake,13,4
2020-06-24,Lake,13,3
2020-06-25,Lake,18,9
2020-06-26,Lake,16,3
2020-06-27,Lake,16,9
2020-06-28,Lake,14,1
2020-06-29,Lake,13,4
2020-06-30,Lake,19,11
2020-07-01,Lake,16,9
2020-07-02,Lake,17,4
2020-07-03,Lake,24,11
2020-07-04,Lake,13,4
2020-07-05,Lake,11,10
2020-07-06,Lake,18,9
2020-07-07,Lake,26,10
2020-07-08,Lake,16,7
2020-07-09,Lake,31,8
2020-07-10,Lake,14,3
2020-07-11,Lake,16,8
2020-07-12,Lake,16,2
2020-07-13,Lake,21,17
2020-07-14,Lake,20,3
2020-07-15,Lake,16,5
2020-07-16,Lake,23,10
2020-07-17,Lake,15,9
2020-07-18,Lake,20,5
2020-07-19,Lake,8,5
2020-07-20,Lake,14,10
2020-07-21,Lake,16,5
2020-07-22,Lake,16,7
2020-07-23,Lake,15,7
2020-07-24,Lake,19,5
2020-07-25,Lake,8,5
2020-07-26,Lake,15,7
2020-07-27,Lake,27,6
2020-07-28,Lake,24,8
2020-07-29,Lake,21,15
2020-07-30,Lake,15,7
2020-07-31,Lake,24,13
2020-08-01,Lake,18,10
2020-08-02,Lake,11,5
2020-08-03,Lake,21,14
2020-08-04,Lake,21,4
2020-08-05,Lake,13,4
2020-08-06,Lake,19,8
2020-08-07,Lake,23,7
2020-08-08,Lake,15,6
2020-08-09,Lake,14,6
2020-08-10,Lake,22,12
2020-08-11,Lake,15,9
2020-08-12,Lake,16,7
2020-08-13,Lake,31,12
2020-08-14,Lake,24,7
2020-08-15,Lake,12,5
2020-08-16,Lake,15,4
2020-08-17,Lake,14,2
2020-08-18,Lake,21,14
2020-08-19,Lake,17,7
2020-08-20,Lake,21,6
2020-08-21,Lake,13,4
2020-08-22,Lake,26,9
2020-08-23,Lake,26,8
2020-08-24,Lake,14,6
2020-08-25,Lake,17,5
2020-08-26,Lake,12,5
2020-08-27,Lake,18,10
2020-08-28,Lake,18,7
2020-08-29,Lake,11,5
2020-08-30,Lake,13,1
2020-08-31,Lake,21,1
2020-09-01,Lake,15,2
2020-09-02,Lake,19,5
2020-09-03,Lake,11,9
2020-09-04,Lake,13,4
2020-09-05,Lake,18,4
2020-09-06,Lake,20,7
2020-09-07,Lake,20,9
2020-09-08,Lake,15,6
2020-09-09,Lake,21,7
2020-09-10,Lake,12,6
2020-09-11,Lake,8,5
2020-09-12,Lake,14,1
2020-09-13,Lake,19,4
2020-09-14,Lake,13,4
2020-09-15,Lake,15,4
2020-09-16,Lake,19,3
2020-09-17,Lake,15,2
2020-09-18,Lake,11,6
2020-09-19,Lake,19,6
2020-09-20,Lake,17,6
2020-09-21,Lake,18,5
2020-09-22,Lake,27,8
2020-09-23,Lake,16,4
2020-09-24,Lake,17,10
2020-09-25,Lake,21,5
2020-09-26,Lake,17,4
2020-09-27,Lake,22,5
2020-09-28,Lake,27,10
2020-09-29,Lake,18,6
2020-09-30,Lake,16,8
2020-10-01,Lake,25,8
2020-10-02,Lake,29,10
2020-10-03,Lake,25,7
2020-10-04,Lake,18,8
2020-10-05,Lake,34,12
2020-10-06,Lake,22,9
2020-10-07,Lake,29,8
2020-10-08,Lake,28,16
2020-10-09,Lake,23,13
2020-10-10,Lake,31,15
2020-10-11,Lake,27,14
2020-10-12,Lake,34,20
2020-10-13,Lake,38,12
2020-10-14,Lake,28,10
2020-10-15,Lake,27,9
2020-10-16,Lake,42,21
2020-10-17,Lake,25,2
2020-10-18,Lake,31,14
2020-10-19,Lake,31,11
2020-10-20,Lake,35,16
2020-10-21,Lake,35,13
2020-10-22,Lake,46,22
2020-10-23,Lake,44,11
2020-10-24,Lake,19,12
2020-10-25,Lake,41,18
2020-10-26,Lake,33,21
2020-10-27,Lake,43,14
2020-10-28,Lake,41,16
2020-10-29,Lake,33,23
2020-10-30,Lake,48,11
2020-10-31,Lake,47,17
2020-11-01,Lake,51,16
2020-11-02,Lake,51,22
2020-11-03,Lake,73,23
2020-11-04,Lake,80,18
2020-11-05,Lake,82,23
2020-11-06,Lake,54,15
2020-11-07,Lake,60,15
2020-11-08,Lake,64,26
2020-11-09,Lake,82,19
2020-11-10,Lake,91,22
2020-11-11,Lake,63,21
2020-11-12,Lake,50,21
2020-11-13,Lake,30,23
2020-11-14,Lake,28,10
2020-11-15,Lake,46,11
2020-03-01,Lawrence,1,0
2020-03-02,Lawrence,1,0
2020-03-03,Lawrence,0,0
2020-03-04,Lawrence,1,0
2020-03-05,Lawrence,1,1
2020-03-06,Lawrence,0,0
2020-03-07,Lawrence,0,0
2020-03-08,Lawrence,0,0
2020-03-09,Lawrence,0,1
2020-03-10,Lawrence,0,0
2020-03-11,Lawrence,0,0
2020-03-12,Lawrence,0,0
2020-03-13,Lawrence,0,0
2020-03-14,Lawrence,1,1
2020-03-15,Lawrence,1,0
2020-03-16,Lawrence,2,1
2020-03-17,Lawrence,0,0
2020-03-18,Lawrence,3,2
2020-03-19,Lawrence,2,0
2020-03-20,Lawrence,1,0
2020-03-21,Lawrence,2,1
2020-03-22,Lawrence,0,0
2020-03-23,Lawrence,2,0
2020-03-24,Lawrence,0,0
2020-03-25,Lawrence,1,0
2020-03-26,Lawrence,1,1
2020-03-27,Lawrence,0,1
2020-03-28,Lawrence,3,1
2020-03-29,Lawrence,3,1
2020-03-30,Lawrence,1,1
2020-03-31,Lawrence,5,3
2020-04-01,Lawrence,3,2
2020-04-02,Lawrence,2,1
2020-04-03,Lawrence,2,0
2020-04-04,Lawrence,0,0
2020-04-05,Lawrence,2,1
2020-04-06,Lawrence,1,1
2020-04-07,Lawrence,1,0
2020-04-08,Lawrence,2,2
2020-04-09,Lawrence,0,0
2020-04-10,Lawrence,0,0
2020-04-11,Lawrence,1,0
2020-04-12,Lawrence,1,1
2020-04-13,Lawrence,0,0
2020-04-14,Lawrence,1,0
2020-04-15,Lawrence,2,0
2020-04-16,Lawrence,2,0
2020-04-17,Lawrence,1,1
2020-04-18,Lawrence,0,0
2020-04-19,Lawrence,0,0
2020-04-20,Lawrence,2,1
2020-04-21,Lawrence,0,0
2020-04-22,Lawrence,1,0
2020-04-23,Lawrence,1,0
2020-04-24,Lawrence,2,1
2020-04-25,Lawrence,2,1
2020-04-26,Lawrence,0,0
2020-04-27,Lawrence,0,0
2020-04-28,Lawrence,0,0
2020-04-29,Lawrence,0,0
2020-04-30,Lawrence,1,0
2020-05-01,Lawrence,1,0
2020-05-02,Lawrence,0,0
2020-05-03,Lawrence,1,0
2020-05-04,Lawrence,3,0
2020-05-05,Lawrence,2,1
2020-05-06,Lawrence,0,0
2020-05-07,Lawrence,0,0
2020-05-08,Lawrence,1,0
2020-05-09,Lawrence,0,0
2020-05-10,Lawrence,1,1
2020-05-11,Lawrence,2,2
2020-05-12,Lawrence,1,0
2020-05-13,Lawrence,2,0
2020-05-14,Lawrence,0,0
2020-05-15,Lawrence,1,1
2020-05-16,Lawrence,2,1
2020-05-17,Lawrence,3,0
2020-05-18,Lawrence,1,0
2020-05-19,Lawrence,1,0
2020-05-20,Lawrence,0,0
2020-05-21,Lawrence,1,0
2020-05-22,Lawrence,3,2
2020-05-23,Lawrence,0,0
2020-05-24,Lawrence,4,1
2020-05-25,Lawrence,0,0
2020-05-26,Lawrence,1,1
2020-05-27,Lawrence,1,1
2020-05-28,Lawrence,0,0
2020-05-29,Lawrence,1,0
2020-05-30,Lawrence,0,0
2020-05-31,Lawrence,0,0
2020-06-01,Lawrence,1,0
2020-06-02,Lawrence,1,0
2020-06-03,Lawrence,2,1
2020-06-04,Lawrence,0,0
2020-06-05,Lawrence,1,1
2020-06-06,Lawrence,3,2
2020-06-07,Lawrence,0,0
2020-06-08,Lawrence,3,0
2020-06-09,Lawrence,1,0
2020-06-10,Lawrence,1,0
2020-06-11,Lawrence,0,0
2020-06-12,Lawrence,1,0
2020-06-13,Lawrence,0,1
2020-06-14,Lawrence,0,0
2020-06-15,Lawrence,1,0
2020-06-16,Lawrence,2,1
2020-06-17,Lawrence,0,0
2020-06-18,Lawrence,3,0
2020-06-19,Lawrence,1,0
2020-06-20,Lawrence,0,0
2020-06-21,Lawrence,1,1
2020-06-22,Lawrence,0,0
2020-06-23,Lawrence,2,0
2020-06-24,Lawrence,1,1
2020-06-25,Lawrence,2,0
2020-06-26,Lawrence,2,2
2020-06-27,Lawrence,0,0
2020-06-28,Lawrence,2,0
2020-06-29,Lawrence,1,1
2020-06-30,Lawrence,0,0
2020-07-01,Lawrence,0,0
2020-07-02,Lawrence,2,0
2020-07-03,Lawrence,3,2
2020-07-04,Lawrence,3,1
2020-07-05,Lawrence,1,1
2020-07-06,Lawrence,0,0
2020-07-07,Lawrence,1,1
2020-07-08,Lawrence,0,0
2020-07-09,Lawrence,3,1
2020-07-10,Lawrence,2,0
2020-07-11,Lawrence,2,0
2020-07-12,Lawrence,0,0
2020-07-13,Lawrence,6,0
2020-07-14,Lawrence,1,0
2020-07-15,Lawrence,2,1
2020-07-16,Lawrence,0,0
2020-07-17,Lawrence,1,0
2020-07-18,Lawrence,1,0
2020-07-19,Lawrence,1,0
2020-07-20,Lawrence,0,0
2020-07-21,Lawrence,4,1
2020-07-22,Lawrence,1,1
2020-07-23,Lawrence,2,0
2020-07-24,Lawrence,0,0
2020-07-25,Lawrence,4,1
2020-07-26,Lawrence,1,1
2020-07-27,Lawrence,4,0
2020-07-28,Lawrence,3,1
2020-07-29,Lawrence,2,0
2020-07-30,Lawrence,1,1
2020-07-31,Lawrence,0,0
2020-08-01,Lawrence,1,0
2020-08-02,Lawrence,4,0
2020-08-03,Lawrence,1,0
2020-08-04,Lawrence,1,0
2020-08-05,Lawrence,1,1
2020-08-06,Lawrence,3,1
2020-08-07,Lawrence,0,0
2020-08-08,Lawrence,4,2
2020-08-09,Lawrence,2,1
2020-08-10,Lawrence,1,0
2020-08-11,Lawrence,0,0
2020-08-12,Lawrence,2,0
2020-08-13,Lawrence,1,1
2020-08-14,Lawrence,6,2
2020-08-15,Lawrence,0,0
2020-08-16,Lawrence,3,1
2020-08-17,Lawrence,2,2
2020-08-18,Lawrence,1,0
2020-08-19,Lawrence,2,0
2020-08-20,Lawrence,0,0
2020-08-21,Lawrence,1,1
2020-08-22,Lawrence,2,0
2020-08-23,Lawrence,3,1
2020-08-24,Lawrence,1,1
2020-08-25,Lawrence,3,1
2020-08-26,Lawrence,2,1
2020-08-27,Lawrence,4,1
2020-08-28,Lawrence,2,1
2020-08-29,Lawrence,3,2
2020-08-30,Lawrence,1,1
2020-08-31,Lawrence,2,0
2020-09-01,Lawrence,0,0
2020-09-02,Lawrence,3,0
2020-09-03,Lawrence,1,1
2020-09-04,Lawrence,4,2
2020-09-05,Lawrence,0,0
2020-09-06,Lawrence,3,0
2020-09-07,Lawrence,1,1
2020-09-08,Lawrence,1,0
2020-09-09,Lawrence,1,0
2020-09-10,Lawrence,2,0
2020-09-11,Lawrence,1,0
2020-09-12,Lawrence,3,1
2020-09-13,Lawrence,3,0
2020-09-14,Lawrence,3,0
2020-09-15,Lawrence,1,1
2020-09-16,Lawrence,1,0
2020-09-17,Lawrence,0,0
2020-09-18,Lawrence,1,0
2020-09-19,Lawrence,0,0
2020-09-20,Lawrence,1,1
2020-09-21,Lawrence,0,0
2020-09-22,Lawrence,2,1
2020-09-23,Lawrence,0,0
2020-09-24,Lawrence,0,0
2020-09-25,Lawrence,1,0
2020-09-26,Lawrence,4,0
2020-09-27,Lawrence,0,0
2020-09-28,Lawrence,4,0
2020-09-29,Lawrence,2,0
2020-09-30,Lawrence,6,3
2020-10-01,Lawrence,0,0
2020-10-02,Lawrence,6,2
2020-10-03,Lawrence,3,0
2020-10-04,Lawrence,2,1
2020-10-05,Lawrence,8,7
2020-10-06,Lawrence,3,2
2020-10-07,Lawrence,4,0
2020-10-08,Lawrence,2,1
2020-10-09,Lawrence,4,1
2020-10-10,Lawrence,4,0
2020-10-11,Lawrence,3,3
2020-10-12,Lawrence,7,3
2020-10-13,Lawrence,2,2
2020-10-14,Lawrence,1,0
2020-10-15,Lawrence,2,2
2020-10-16,Lawrence,2,1
2020-10-17,Lawrence,5,1
2020-10-18,Lawrence,0,0
2020-10-19,Lawrence,2,2
2020-10-20,Lawrence,7,1
2020-10-21,Lawrence,4,4
